"Season","Team","W","L","G_p","GS","CG","ShO","SV","ER","HR_p","BB_p","K_p","pWAR","G_h","AB","PA","H","1B","2B","3B","HR_h","R","RBI","BB_h","K_h","SB","hWAR","Age","WAR","Wins"
2011,"Mariners",50,63,353,115,9,3,38,438,102,300,782,11.2,1815,5068,5583,1181,819,240,22,100,511,499,412,1189,118,4.6,27,15.8,67
2011,"Marlins",72,89,669,161,7,4,40,638,149,497,1217,13.2,2189,5147,5833,1278,855,256,30,137,587,558,511,1168,90,15.2,27,28.4,72
2011,"Mets",73,82,609,158,5,1,20,649,144,482,1060,9.2,2218,5240,5907,1375,966,279,37,93,656,610,511,1021,127,16,29,25.2,77
2011,"Nationals",72,76,644,141,2,1,49,524,121,438,978,12.1,2198,5093,5700,1235,827,241,20,147,585,555,438,1249,102,14.2,26,26.3,80
2011,"Orioles",59,84,515,146,3,1,31,699,179,483,866,4.1,2021,5128,5663,1318,880,249,12,177,653,630,421,998,78,10.6,27,14.7,69
2011,"Padres",68,90,594,162,0,0,43,538,122,505,1082,12.3,2176,4999,5601,1185,838,227,41,79,548,493,462,1214,169,16.1,27,28.4,71
2011,"Phillies",102,60,526,162,18,7,47,481,118,388,1279,28.3,2107,5359,6030,1342,918,246,36,142,678,658,513,979,95,18.6,30,46.9,102
2011,"Pirates",72,90,711,162,5,3,43,652,152,535,1031,5.8,1931,4147,4660,1012,679,225,27,81,471,441,381,995,87,11.1,27,16.9,72
2011,"Rangers",89,56,472,162,10,7,36,567,155,432,1092,17.6,2044,5572,6167,1580,1034,307,32,207,846,800,469,901,143,34.9,28,52.5,96
2011,"Rays",91,71,599,162,15,5,32,575,161,502,1142,14.6,2251,5339,6050,1303,827,269,37,170,699,666,567,1165,154,29.8,27,44.4,91
2011,"Red Sox",88,69,559,154,2,1,36,650,149,511,1143,12.9,2123,5459,6140,1543,970,342,35,196,841,817,561,1054,98,36.9,29,49.8,90
2011,"Reds",79,83,663,162,4,2,39,678,185,539,1112,7.3,2271,5376,6046,1390,944,256,19,171,703,663,497,1169,92,28,27,35.3,79
2011,"Rockies",64,71,606,134,3,1,41,596,148,437,942,11,2113,4956,5633,1287,845,250,40,152,672,641,528,1085,109,13.4,27,24.4,73
2011,"Royals",67,85,561,142,2,0,37,660,153,509,961,7.3,1932,5074,5579,1413,966,292,37,118,661,619,378,866,138,19.7,25,27,71
2011,"Tigers",85,59,511,150,4,2,52,585,133,443,1003,14.9,2076,5099,5721,1416,960,274,30,152,724,683,486,1018,46,21.5,26,36.4,95
2011,"Twins",63,99,609,162,7,3,32,720,161,473,931,8.1,2104,4976,5453,1226,883,231,25,87,572,500,387,924,91,3.3,27,11.4,63
2011,"White Sox",69,69,514,135,4,2,42,559,126,371,1056,21.4,2096,5380,6025,1363,947,249,16,151,643,614,463,960,81,10.4,28,31.8,79
2011,"Yankees",95,61,587,162,5,3,47,576,143,474,1187,22,2261,5518,6306,1452,930,267,33,222,867,836,627,1138,147,33.1,28,55.1,97
2012,"Angels",79,64,488,149,6,5,15,559,160,417,951,7,2139,5509,6091,1513,1034,270,22,187,765,727,447,1106,134,35.1,28,42.1,89
2012,"Astros",41,77,538,123,3,2,12,544,126,417,879,7.3,2002,4463,4984,1035,700,188,23,124,495,449,397,1153,97,5.4,26,12.7,55
2012,"Athletics",86,62,568,147,1,0,42,499,131,421,1045,17.6,1956,4692,5270,1133,699,231,31,172,629,571,487,1158,120,20,26,37.6,94
2012,"Blue Jays",59,79,506,154,5,4,26,625,176,493,933,6.2,2045,5223,5807,1283,839,233,20,191,685,654,455,1178,123,13.9,27,20.1,73
2012,"Braves",89,62,588,151,4,3,46,503,131,435,1152,15.2,2153,5261,5953,1309,873,257,30,149,690,655,561,1237,101,24.7,27,39.9,94
2012,"Brewers",68,66,602,117,0,0,44,514,131,444,1155,14,2086,4872,5445,1298,800,276,34,188,712,666,394,1065,150,25.8,28,39.8,83
2012,"Cardinals",88,74,620,162,4,2,42,585,129,425,1186,17.7,2251,5424,6108,1483,1012,281,35,155,746,713,518,1134,82,27.7,27,45.4,88
2012,"Cubs",44,76,530,110,1,0,28,538,133,444,839,2.1,2012,4774,5266,1162,771,239,30,122,543,510,402,1072,88,11.4,26,13.5,61
2012,"Diamondbacks",72,70,527,141,3,1,39,545,130,364,1040,14.7,1863,4680,5270,1222,784,266,30,142,650,599,467,1073,86,19.5,26,34.2,81
2012,"Dodgers",77,60,529,135,2,2,34,439,95,448,1072,17.7,1813,4193,4706,1054,737,206,17,94,498,470,367,907,72,13.3,27,31,86
2012,"Giants",93,68,657,162,5,4,53,583,142,479,1215,12.8,2137,4870,5430,1303,915,253,48,87,629,563,427,973,112,24.5,29,37.3,94
2012,"Indians",55,80,538,141,1,0,43,634,153,459,936,7.3,2094,5168,5811,1302,903,247,24,128,632,597,539,1004,103,11.8,27,19.1,68
2012,"Mariners",73,81,533,162,8,6,34,574,156,419,1093,14.8,2021,4969,5504,1153,773,221,20,139,560,542,443,1172,88,9.9,26,24.7,75
2012,"Marlins",60,72,522,124,5,3,35,531,105,408,877,8.7,1787,4085,4561,1004,672,196,31,105,458,419,371,971,116,10.3,27,19,69
2012,"Mets",73,85,630,157,7,5,36,622,155,455,1201,15.8,2308,5262,5878,1317,885,278,21,133,622,606,484,1193,76,14.4,27.5,30.2,74
2012,"Nationals",98,64,644,162,3,1,51,545,129,497,1325,19.4,2250,5363,5944,1411,908,292,25,186,704,657,461,1281,103,25.3,27,44.7,98
2012,"Orioles",87,66,596,153,1,1,55,591,171,446,1109,15.6,2077,5080,5616,1252,793,246,15,198,649,623,428,1190,46,13,27,28.6,93
2012,"Padres",60,75,616,133,3,2,43,551,134,464,1021,6.7,2167,4963,5610,1231,831,252,33,115,599,563,514,1146,144,21.1,27,27.8,76
2012,"Phillies",71,68,520,142,3,3,41,526,145,365,1224,19.2,1943,4592,5112,1169,789,233,21,126,565,539,366,909,88,17.7,27,36.9,81
2012,"Pirates",70,77,578,145,2,1,44,556,135,446,1065,8.9,2017,4714,5242,1158,761,207,34,156,570,551,383,1180,68,13.8,27.5,22.7,79
2012,"Rangers",86,66,578,150,7,2,43,605,165,421,1216,19.7,2128,5281,5870,1459,946,289,32,192,773,743,453,1031,89,24.9,28,44.6,93
2012,"Rays",90,72,634,162,7,4,50,518,139,469,1383,23.5,2273,5035,5706,1215,795,226,30,164,661,621,542,1213,130,19.9,28,43.4,90
2012,"Red Sox",60,80,551,139,6,2,35,644,163,459,1014,5.9,1808,4368,4799,1145,732,266,13,134,584,540,334,912,90,16.1,27,22,69
2012,"Reds",94,62,562,162,9,2,52,533,151,424,1228,20.2,2186,5477,6115,1377,879,296,30,172,669,636,481,1266,87,22,27,42.2,97
2012,"Rockies",61,84,692,144,0,0,36,725,172,508,1061,8.2,2268,5123,5682,1408,910,288,49,161,707,680,419,1154,93,12.9,26,21.1,64
2012,"Royals",63,77,550,136,2,1,21,595,142,452,1023,11.7,2137,5634,6147,1492,1029,295,37,131,676,643,404,1030,132,13.6,26,25.3,72
2012,"Tigers",83,67,567,147,8,2,40,557,139,416,1254,22.7,2142,5195,5821,1400,939,269,34,158,695,672,500,1064,52,19.6,26,42.3,88
2012,"Twins",61,82,632,138,3,1,35,671,177,396,822,3.3,2163,5319,5948,1400,980,263,29,128,680,636,496,1004,133,15.8,28,19.1,66
2012,"White Sox",78,69,560,149,6,2,37,578,165,453,1147,16.2,1934,4753,5248,1237,821,204,23,189,645,636,389,1015,85,18.3,27,34.5,85
2012,"Yankees",93,66,615,162,6,2,50,599,187,418,1296,20,2175,5154,5835,1361,854,261,11,235,750,729,548,1123,72,29.4,29,49.4,95
2013,"Angels",74,76,571,162,4,2,41,659,161,500,1136,9,2015,4969,5569,1322,890,245,34,153,664,618,466,1098,79,21.4,27,30.4,78
2013,"Astros",44,92,436,141,2,1,13,640,156,508,868,1.4,1845,4668,5138,1124,756,227,10,131,509,500,350,1291,96,2.7,25,4.1,51
2013,"Athletics",96,66,609,162,6,4,46,574,163,428,1183,15.8,2189,5173,5819,1324,837,287,25,175,730,687,542,1112,74,26.2,27,42,96
2013,"Blue Jays",74,87,640,161,4,2,39,677,192,487,1201,10.6,2196,5237,5827,1334,875,254,23,182,676,649,493,1047,100,17.3,29,27.9,74
2013,"Braves",91,60,548,158,1,0,53,477,118,375,1163,17.9,2146,5232,5905,1304,869,240,19,176,670,630,527,1318,56,24.8,26,42.7,96
2013,"Brewers",67,79,569,162,4,2,30,582,162,431,1041,10.3,2152,5234,5794,1328,914,228,42,144,614,578,382,1088,142,19,27.5,29.3,74
2013,"Cardinals",96,62,592,162,7,4,42,519,106,419,1213,20.3,2288,5556,6201,1494,1027,322,20,125,783,745,481,1109,45,24.4,26,44.7,97
2013,"Cubs",43,78,510,127,2,1,36,521,124,423,922,7.2,1740,4315,4771,1043,669,233,12,129,459,436,345,920,41,13.8,27,21,66
2013,"Diamondbacks",78,72,638,141,6,2,38,567,156,426,1097,9.5,2208,5397,6022,1410,963,292,30,125,664,614,493,1041,62,19.7,27,29.2,81
2013,"Dodgers",82,62,589,142,7,4,46,455,112,400,1143,18.5,2189,5285,5916,1411,982,276,16,137,631,607,467,1106,78,26.8,28,45.3,92
2013,"Giants",76,86,686,162,2,2,41,643,145,521,1256,9.3,2371,5481,6095,1434,1014,278,35,107,628,592,467,1066,66,25.7,28,35,76
2013,"Indians",91,70,667,162,3,3,38,601,145,545,1348,15.9,2184,5099,5743,1314,854,281,23,156,702,662,513,1147,114,23,27,38.9,92
2013,"Mariners",64,76,577,133,2,0,43,597,143,432,1191,14.4,1949,4739,5268,1156,759,216,17,164,546,522,463,1122,45,11.6,26,26,71
2013,"Marlins",56,87,602,137,2,1,36,526,104,486,1056,11.3,2213,5407,5974,1252,908,218,31,95,511,485,429,1213,78,4.7,26,16,62
2013,"Mets",71,86,671,155,4,2,39,591,143,434,1159,16,2000,4253,4772,999,686,202,22,89,457,421,416,1049,72,12.5,28,28.5,74
2013,"Nationals",85,74,562,161,6,4,47,547,139,380,1208,17.3,2001,4970,5532,1268,850,239,25,154,614,583,430,1096,83,18.5,27,35.8,86
2013,"Orioles",69,57,537,123,1,0,57,521,159,367,942,10.1,2124,5550,6072,1449,926,297,14,212,741,716,414,1106,79,26.7,27,36.8,85
2013,"Padres",60,73,560,125,3,1,40,512,129,422,965,7,2203,5267,5844,1295,889,241,23,142,597,561,452,1234,109,18.7,27,25.7,76
2013,"Phillies",73,88,627,162,6,2,32,687,152,503,1199,13.3,2007,4517,4993,1119,764,209,27,119,519,488,350,1006,71,10.7,27,24,73
2013,"Pirates",93,67,609,162,3,0,53,522,99,502,1244,18.3,2242,5175,5796,1263,815,258,34,156,605,576,446,1267,94,21.8,27.5,40.1,94
2013,"Rangers",79,59,604,130,3,2,46,478,128,443,1156,18.4,2197,5334,5928,1401,961,251,20,169,691,660,450,1018,132,20.4,27,38.8,91
2013,"Rays",90,71,593,163,9,3,42,585,147,472,1276,16.9,2310,5372,6055,1378,912,283,23,160,679,652,573,1139,71,25.5,28,42.4,92
2013,"Red Sox",93,63,581,152,4,2,33,578,150,499,1240,14.8,2136,5368,6072,1481,929,350,26,176,820,796,563,1263,118,34.5,28,49.3,97
2013,"Reds",90,71,609,162,5,2,43,553,169,433,1289,16.9,2272,5498,6292,1369,920,274,20,155,698,664,585,1245,67,23.5,27,40.4,90
2013,"Rockies",74,85,652,158,1,0,35,684,130,510,1051,15.1,2210,5316,5844,1442,984,270,31,157,674,657,409,1138,104,15.8,27,30.9,74
2013,"Royals",86,75,564,162,5,2,52,544,153,461,1191,16.3,1973,4899,5380,1299,941,228,28,102,570,568,374,870,118,19.8,27,36.1,86
2013,"Tigers",92,65,547,162,3,1,37,558,122,436,1390,27.2,2155,5517,6152,1570,1093,283,22,172,772,747,523,1022,33,26.9,28,54.1,93
2013,"Twins",66,96,673,162,1,1,40,734,168,458,985,9,2116,4762,5338,1142,752,243,14,133,528,496,475,1275,49,12.4,27,21.4,66
2013,"White Sox",55,92,578,149,4,1,40,596,164,481,1151,14.8,2017,4851,5313,1196,841,209,15,131,516,496,365,1051,70,3.3,27,18.1,63
2013,"Yankees",82,76,578,160,7,3,49,614,164,429,1207,17.8,2058,4844,5392,1189,820,225,24,120,575,530,430,1042,105,11,28,28.8,85
2014,"Angels",94,54,563,159,3,2,17,531,114,464,1209,14,2198,5326,5925,1403,931,295,29,148,731,689,463,1193,76,30.1,27,44.1,98
2014,"Astros",56,80,499,141,7,2,30,551,121,387,970,10,2053,5189,5776,1246,843,227,17,159,601,569,482,1383,116,11.2,26,21.2,70
2014,"Athletics",63,49,490,97,4,2,28,325,85,283,873,12.5,1989,4729,5335,1158,796,214,26,122,618,570,512,919,71,19.1,28,31.6,88
2014,"Blue Jays",82,79,587,159,3,2,45,600,140,472,1161,12.2,2220,5164,5752,1359,907,261,23,168,690,646,479,1060,76,25.7,29,37.9,83
2014,"Braves",79,83,612,161,5,2,54,541,121,468,1285,16.2,2078,5138,5696,1257,886,230,21,120,539,527,442,1273,68,15.8,26,32,79
2014,"Brewers",81,78,600,162,3,3,45,583,165,422,1209,12.7,2230,5329,5919,1333,866,293,27,147,637,606,414,1168,98,17.7,29,30.4,82
2014,"Cardinals",82,64,621,139,8,5,55,494,105,432,1125,15.4,2167,4937,5552,1257,885,255,20,97,577,533,439,1031,56,19.5,26,34.9,90
2014,"Cubs",59,68,590,117,1,1,36,491,86,397,1027,14.5,2009,4628,5149,1118,715,233,23,147,527,517,396,1284,46,16.3,27,30.8,73
2014,"Diamondbacks",60,81,581,130,2,1,35,580,126,426,1091,8.5,1915,4538,4992,1124,761,218,39,106,506,483,348,985,75,10.9,27,19.4,64
2014,"Dodgers",90,61,640,150,7,3,47,509,127,403,1325,19.1,2315,5501,6156,1460,989,301,38,132,708,674,511,1231,138,32.5,28,51.6,94
2014,"Giants",81,70,609,150,8,3,46,531,128,366,1142,10,2274,5413,5967,1386,960,254,42,130,655,621,420,1200,56,23.3,29,33.3,88
2014,"Indians",75,67,623,143,6,4,30,490,117,361,1269,20.6,2118,5050,5645,1295,891,260,21,123,600,588,467,1062,97,13.7,27,34.3,85
2014,"Mariners",87,74,657,162,2,1,51,509,136,463,1315,15.8,2081,4624,5077,1153,779,222,28,124,557,536,333,1015,78,16.3,26,32.1,87
2014,"Marlins",65,73,580,140,3,3,42,542,102,401,1060,11.6,2195,5406,6036,1376,971,250,35,120,637,608,493,1374,53,19.8,27,31.4,77
2014,"Mets",79,80,632,162,1,1,39,562,139,503,1293,12.8,2175,5194,5828,1249,852,262,19,116,594,569,485,1206,94,17.4,27,30.2,79
2014,"Nationals",95,66,602,162,5,4,45,495,110,350,1280,23.5,2122,5260,5901,1340,920,253,24,143,656,603,488,1247,98,25.9,28,49.4,96
2014,"Orioles",94,65,603,162,3,2,52,544,148,460,1134,12.7,2146,5252,5754,1345,886,247,12,200,659,640,377,1192,39,25.8,28,38.5,96
2014,"Padres",76,85,602,162,4,3,17,517,113,454,1242,15.3,2018,4363,4885,970,662,189,25,94,442,425,396,1106,77,5.5,27,20.8,77
2014,"Phillies",63,79,591,133,2,0,40,551,118,449,1142,14.6,2109,5232,5782,1279,904,235,25,115,586,545,412,1202,108,13.2,28,27.8,73
2014,"Pirates",83,70,544,162,2,1,37,527,117,465,1171,11.5,2130,5129,5749,1346,916,256,29,145,640,609,459,1154,103,29.6,27,41.1,88
2014,"Rangers",64,85,552,152,6,4,16,646,150,462,1006,6.8,2117,5275,5824,1358,972,248,28,110,617,579,401,1111,105,13.4,27,20.2,67
2014,"Rays",63,76,626,132,0,0,37,511,121,448,1204,11.9,2311,5478,6163,1354,953,261,24,116,608,582,524,1111,62,17.6,27,29.5,77
2014,"Red Sox",39,56,488,80,2,2,36,398,90,286,666,4.6,1729,4331,4869,1081,741,227,12,101,518,464,436,1031,49,15.9,27,20.5,71
2014,"Reds",72,83,538,161,5,3,37,563,159,490,1249,12.2,2117,5335,5906,1273,871,251,20,131,592,557,405,1235,120,15.2,27,27.4,76
2014,"Rockies",66,96,709,162,1,1,24,772,173,531,1074,5.6,2365,5540,6084,1534,1007,301,40,186,751,713,391,1266,85,19.1,27,24.7,66
2014,"Royals",86,69,567,159,3,2,53,547,126,428,1134,15.3,2105,5235,5713,1383,996,272,28,87,615,578,351,899,150,20,26,35.3,89
2014,"Tigers",78,58,574,133,4,4,40,555,106,402,1053,14.9,2169,5255,5781,1455,983,300,21,151,705,698,408,1058,97,24.7,27,39.6,90
2014,"Twins",63,73,594,126,2,0,38,595,121,324,882,10.8,2025,4875,5430,1246,824,284,25,113,634,592,457,1157,70,17.6,27.5,28.4,70
2014,"White Sox",65,76,549,135,2,0,35,591,112,488,1013,10.6,1807,4264,4642,1103,746,211,25,121,509,497,293,1025,63,12.3,26,22.9,73
2014,"Yankees",67,61,474,121,4,1,48,466,125,303,1090,16.5,1809,4509,4971,1108,777,191,24,116,524,480,347,925,105,10.5,27,27,84
2015,"Angels",85,77,668,162,2,2,46,627,163,461,1211,12.7,2283,4980,5519,1240,827,226,18,169,620,576,413,1064,50,18.3,27,31,85
2015,"Astros",82,66,599,140,4,2,39,506,123,374,1153,19.5,2233,5269,5866,1317,800,267,26,224,704,670,476,1343,109,24,27,43.5,86
2015,"Athletics",54,70,492,125,5,3,9,501,132,355,915,9.6,2037,5072,5573,1265,859,241,41,124,609,570,414,1033,77,9.1,28,18.7,68
2015,"Blue Jays",80,60,551,140,7,2,28,538,153,349,948,11.2,1985,4568,5196,1220,736,257,16,211,750,738,505,981,62,31.8,28.5,43,93
2015,"Braves",49,72,448,139,3,2,34,551,140,427,895,3.7,1636,4155,4602,1067,782,202,15,68,452,411,331,773,55,12.2,26,15.9,67
2015,"Brewers",61,83,528,141,1,0,40,575,145,437,1031,9.1,1849,4196,4624,1034,706,192,26,110,507,469,330,1018,61,6.6,26,15.7,68
2015,"Cardinals",97,59,624,162,1,0,61,465,119,452,1283,21.4,2302,5352,5988,1353,901,281,38,133,636,611,489,1225,69,22.6,27,44,100
2015,"Cubs",86,62,609,151,6,4,47,475,115,358,1288,23.5,2221,5284,5970,1301,846,259,30,166,670,635,551,1457,89,24.7,29,48.2,97
2015,"Diamondbacks",74,77,608,162,1,1,41,615,175,466,1112,7.5,1997,4822,5355,1284,881,244,43,116,608,561,417,1101,129,19.6,25.5,27.1,79
2015,"Dodgers",86,56,587,144,6,3,46,451,127,336,1254,21,2143,4965,5621,1247,802,242,24,179,624,604,529,1166,55,25.7,27,46.7,92
2015,"Giants",81,73,677,153,6,3,41,554,144,402,1114,10,2179,5205,5758,1402,970,267,36,129,663,615,427,1057,91,28.9,29,38.9,84
2015,"Indians",79,77,592,161,11,1,38,576,160,415,1383,20.5,1850,4218,4758,1095,716,245,21,113,538,509,428,855,67,18.4,28,38.9,81
2015,"Mariners",62,64,476,132,6,5,28,509,139,369,1009,9.7,1882,4507,5002,1117,711,219,18,169,538,520,401,1066,49,14.8,26,24.5,76
2015,"Marlins",55,68,527,125,0,0,32,511,107,426,910,7.9,2036,5087,5563,1350,972,223,40,115,591,548,346,1040,111,18.9,26,26.8,71
2015,"Mets",84,69,563,158,1,1,46,517,138,350,1244,20.6,2009,4919,5480,1203,788,257,13,145,583,564,442,1121,41,20.2,26,40.8,90
2015,"Nationals",81,77,595,162,4,3,34,566,139,356,1318,22.2,2210,5428,6117,1363,908,265,13,177,703,665,539,1344,57,18.5,27.5,40.7,83
2015,"Orioles",77,69,548,151,0,0,43,564,154,441,1143,15.2,2010,4893,5363,1239,799,217,17,206,641,639,376,1189,36,19.3,28,34.5,81
2015,"Padres",73,85,620,162,1,0,41,629,165,498,1339,11.7,2209,5120,5649,1240,818,247,33,142,610,589,396,1235,70,13.8,27,25.5,74
2015,"Phillies",50,90,540,142,0,0,18,662,172,408,901,4.2,1976,4755,5213,1176,783,239,30,124,545,522,339,1162,61,10.1,26,14.3,63
2015,"Pirates",86,62,601,151,0,0,53,509,106,423,1202,18.9,2213,5257,5866,1375,949,270,25,131,666,605,424,1234,98,21.3,28,40.2,98
2015,"Rangers",78,63,529,143,4,3,37,578,144,426,905,9,2026,5125,5727,1341,885,263,32,161,702,667,444,1105,90,21,27,30,88
2015,"Rays",74,76,582,162,1,1,54,578,167,443,1273,14.4,2169,4940,5465,1252,812,255,30,155,590,551,387,1188,80,19.2,27,33.6,80
2015,"Red Sox",76,83,591,162,3,1,36,664,165,459,1184,12.1,1997,4984,5490,1346,913,263,27,143,671,630,403,981,60,18.1,27,30.2,78
2015,"Reds",44,81,580,118,0,0,35,574,144,456,983,5.4,2129,5108,5690,1283,871,241,24,147,588,566,470,1115,131,16.3,27,21.7,64
2015,"Rockies",66,91,677,161,4,1,33,754,174,545,1055,6.4,2182,4952,5396,1310,855,244,45,166,656,620,346,1135,87,10.8,27,17.2,68
2015,"Royals",85,58,579,145,1,0,54,522,134,433,1014,11.4,2067,5222,5713,1409,958,279,41,131,679,656,345,903,102,21.7,29,33.1,95
2015,"Tigers",57,73,523,122,4,3,8,606,146,409,825,5.8,2061,5129,5657,1389,950,261,47,131,624,595,434,1144,79,17.3,26,23.1,74
2015,"Twins",81,78,623,162,2,0,35,631,155,394,1006,14.5,2252,5467,6017,1349,872,277,44,156,696,661,439,1264,70,13.4,28,27.9,83
2015,"White Sox",76,86,576,162,7,4,37,643,162,474,1359,19.7,2183,5281,5799,1324,919,249,26,130,606,576,388,1168,68,7.8,28,27.5,76
2015,"Yankees",87,74,631,162,3,0,48,632,177,462,1353,18.7,2350,5515,6211,1382,888,269,17,208,758,726,550,1220,63,20.5,27,39.2,87
2016,"Angels",45,55,442,100,2,2,10,423,136,301,713,4.5,1842,5309,5901,1381,932,274,20,155,706,673,461,965,73,19.5,27.5,24,74
2016,"Astros",79,75,620,157,2,1,44,630,171,437,1334,18.9,1716,5221,5851,1303,808,274,28,193,697,660,532,1338,89,22.4,26.5,41.3,84
2016,"Athletics",57,86,570,141,2,1,42,650,178,391,1032,8.5,1489,4102,4487,1022,674,199,11,138,495,490,322,908,23,5.6,27,14.1,69
2016,"Blue Jays",74,61,466,152,0,0,37,511,145,383,1073,17.4,1803,5283,6015,1319,815,271,17,216,738,707,613,1301,47,23,29,40.4,89
2016,"Braves",54,79,605,138,1,1,37,625,156,446,991,6.3,1566,4289,4830,1108,760,231,23,94,518,473,403,949,63,11.5,25.5,17.8,68
2016,"Brewers",70,83,539,162,0,0,19,604,167,487,1053,10,1803,4622,5264,1103,698,219,16,170,577,551,525,1405,172,8.9,27,18.9,73
2016,"Cardinals",86,75,615,162,2,2,37,651,159,462,1264,16.9,2161,5476,6142,1396,843,296,32,225,766,737,521,1303,35,21.6,27,38.5,86
2016,"Cubs",96,51,533,155,5,2,21,445,141,421,1287,20.5,2115,5398,6205,1383,871,286,28,198,787,751,634,1312,65,35.1,28,55.6,103
2016,"Diamondbacks",64,87,644,162,2,2,12,776,190,560,1226,8.6,1902,5327,5891,1393,883,273,50,187,709,679,439,1339,124,17.8,25,26.4,69
2016,"Dodgers",83,65,679,147,3,3,47,530,142,415,1363,21.8,1968,5115,5718,1282,821,257,19,185,685,647,491,1255,41,23.4,28,45.2,91
2016,"Giants",79,69,692,150,10,3,43,562,153,396,1209,15.3,1921,5065,5714,1317,889,257,49,122,654,631,533,1019,58,22.4,29,37.7,87
2016,"Indians",88,65,611,161,5,3,34,602,181,450,1332,17.7,1725,5255,5896,1374,869,296,29,180,741,707,512,1199,130,23.1,27.5,40.8,94
2016,"Mariners",62,59,439,123,1,1,47,460,143,327,982,12.2,1808,5447,6079,1418,933,248,17,220,746,724,500,1243,55,22.9,28,35.1,86
2016,"Marlins",75,73,628,143,0,0,47,548,132,502,1256,15.7,2180,5471,6048,1442,1016,257,41,128,650,625,442,1187,71,23,27,38.7,79
2016,"Mets",87,73,636,160,1,1,55,535,137,409,1319,23.8,1958,5087,5704,1249,804,227,19,199,636,600,483,1210,39,20.5,27,44.3,87
2016,"Nationals",93,62,573,161,1,0,28,531,149,440,1377,22.2,2091,5488,6199,1402,903,268,29,202,762,734,536,1252,121,22.1,28,44.3,95
2016,"Orioles",86,66,549,151,1,0,54,599,168,498,1154,14.8,1834,5392,5932,1383,867,262,6,248,729,695,450,1289,16,20.4,28,35.2,89
2016,"Padres",37,46,512,53,1,0,18,409,101,294,693,4.6,1506,3890,4355,910,570,195,21,124,520,466,369,1110,96,10.4,26,15,68
2016,"Phillies",66,87,598,160,4,3,42,671,195,420,1219,13.2,1862,5094,5614,1222,819,215,35,153,576,537,392,1297,92,10,26,23.2,71
2016,"Pirates",52,58,459,111,2,1,19,470,121,349,814,7,2180,5356,6055,1397,941,273,31,152,712,683,549,1269,110,19.6,28,26.6,78
2016,"Rangers",90,63,584,158,1,0,56,641,185,493,1094,12.4,1637,4828,5321,1258,833,221,22,182,674,623,382,1066,89,13.7,28,26.1,95
2016,"Rays",61,86,598,141,1,1,42,593,184,442,1232,11,1569,4784,5260,1148,673,255,29,191,584,570,393,1331,55,14.8,27,25.8,68
2016,"Red Sox",88,57,524,149,9,1,39,572,156,432,1221,17.2,1744,5505,6139,1563,993,339,25,206,860,826,544,1128,83,35.2,27,52.4,93
2016,"Reds",67,89,615,160,2,1,27,753,249,625,1207,-0.9,2020,5112,5687,1305,884,255,27,139,656,598,425,1199,135,14.1,26.5,13.2,68
2016,"Rockies",75,87,695,162,2,2,37,781,181,547,1223,13.5,2005,5614,6236,1544,975,318,47,204,845,805,494,1330,66,18.9,28,32.4,75
2016,"Royals",81,81,634,162,3,0,41,674,206,517,1287,10,1761,5426,5915,1422,988,257,33,144,656,629,375,1190,118,13,29.5,23,81
2016,"Tigers",86,75,637,161,3,1,47,673,182,462,1232,17.1,1800,5428,6016,1453,966,247,30,210,743,709,481,1289,58,21.6,28,38.7,86
2016,"Twins",48,78,552,129,4,1,18,635,168,370,968,8.5,1729,5142,5732,1277,790,269,34,184,665,631,487,1321,64,12.6,27,21.1,59
2016,"White Sox",66,67,548,122,6,1,42,499,128,407,1091,16.4,1669,5266,5819,1369,912,264,31,162,661,623,434,1217,76,16.7,27,33.1,78
2016,"Yankees",59,66,443,147,0,0,14,557,177,364,1117,14.5,1675,5058,5625,1257,855,222,20,160,626,579,450,1106,72,12.6,27,27.1,84
2017,"Angels",76,82,615,162,1,1,42,633,215,449,1222,11.7,2067,4623,5178,1144,757,209,13,165,592,601,432,976,97,15.8,28,27.5,80
2017,"Astros",96,57,640,157,1,0,43,641,185,500,1521,19,2179,5350,5984,1515,932,333,18,232,862,822,491,1042,89,33.6,27,52.6,101
2017,"Athletics",62,73,546,145,1,1,17,661,187,439,971,4.8,1778,4176,4687,1035,594,241,12,188,566,567,430,1145,28,15.2,27,20,75
2017,"Blue Jays",61,68,622,128,2,0,44,576,166,447,1154,14.8,2223,5220,5842,1263,791,258,5,209,655,624,516,1248,51,11.2,27.5,26,76
2017,"Braves",66,75,658,131,0,0,36,643,169,521,1130,8.1,2025,4589,5144,1208,826,231,22,129,592,564,418,986,60,12.6,26,20.7,72
2017,"Brewers",75,63,542,156,1,0,43,541,151,470,1159,17.2,2117,5131,5754,1283,802,250,21,210,693,652,508,1492,126,16.6,27,33.8,86
2017,"Cardinals",73,66,633,135,3,3,38,549,156,436,1199,14.8,2309,5373,6109,1379,875,281,28,195,755,717,586,1316,81,24.5,27,39.3,83
